entropy,dataset
3.089817273548265e-17,Test(in-house)
0.0007226000404946823,Test(in-house)
5.279602248974833e-08,Test(in-house)
1.640355565935796e-13,Test(in-house)
7.396446806919089e-10,Test(in-house)
7.837535104049608e-07,Test(in-house)
0.21669982677878508,Test(in-house)
9.104865831211242e-15,Test(in-house)
7.422240662653656e-14,Test(in-house)
7.603589588916053e-05,Test(in-house)
0.00123563088498418,Test(in-house)
2.9417158124314603e-05,Test(in-house)
1.0453848029253074e-08,Test(in-house)
2.527053466452457e-11,Test(in-house)
2.0814577476440882e-16,Test(in-house)
0.00029711421522408065,Test(in-house)
3.486314386580762e-10,Test(in-house)
4.486738817172635e-11,Test(in-house)
3.334513588558609e-15,Test(in-house)
3.321978063059566e-10,Test(in-house)
1.4198241841940615e-19,Test(in-house)
3.541865924433152e-15,Test(in-house)
5.108922727972159e-12,Test(in-house)
1.7167555732159946e-14,Test(in-house)
3.945278892180238e-08,Test(in-house)
3.266145032511498e-05,Test(in-house)
3.4330453552753445e-08,Test(in-house)
2.559062407641951e-09,Test(in-house)
7.092212439650453e-09,Test(in-house)
1.7129172657565394e-12,Test(in-house)
0.3789398704590363,Test(in-house)
0.7158289339217455,Test(in-house)
0.0001082773790406087,Test(in-house)
0.1428207053707784,Test(in-house)
5.162185077390819e-12,Test(in-house)
6.63300903814019e-06,Test(in-house)
0.35336272392373236,Test(in-house)
0.008611123919425345,Test(in-house)
1.1860089951402302e-14,Test(in-house)
1.9863517408750548e-16,Test(in-house)
1.0242671111423293e-10,Test(in-house)
1.6965425952971527e-08,Test(in-house)
2.3245546144258258e-07,Test(in-house)
2.9110956957829423e-12,Test(in-house)
2.7774682215784436e-08,Test(in-house)
0.6206481497040668,Test(in-house)
8.011507622314919e-07,Test(in-house)
0.07823430469731242,Test(in-house)
1.0391004409614733e-09,Test(in-house)
0.32970511954802184,Test(in-house)
1.0391922084501135e-10,Test(in-house)
1.0218789514416093e-13,Test(in-house)
2.112470786919791e-08,Test(in-house)
1.695748283227033e-08,Test(in-house)
5.063950369367551e-09,Test(in-house)
0.0010463927771392136,Test(in-house)
4.98332308387e-15,Test(in-house)
1.826129926675643e-14,Test(in-house)
1.1577222969076724e-05,Test(in-house)
1.66419228573607e-12,Test(in-house)
0.511618368437785,Test(in-house)
0.0019269825272980714,Test(in-house)
0.002013127511225662,Test(in-house)
9.424890472283869e-11,Test(in-house)
0.64649370051029,Test(in-house)
0.40961561848768996,Test(in-house)
1.0547649164318244e-06,Test(in-house)
3.007603748097925e-13,Test(in-house)
7.325961036866603e-10,Test(in-house)
3.094464457077244e-13,Test(in-house)
9.599956951227533e-06,Test(in-house)
4.065259261016916e-05,Test(in-house)
5.093506434614388e-09,Test(in-house)
2.236693644397044e-12,Test(in-house)
6.0877911733292576e-05,Test(in-house)
1.1273356593901856e-12,Test(in-house)
5.09368544472311e-08,Test(in-house)
1.857788537577276e-10,Test(in-house)
2.759813709637109e-07,Test(in-house)
4.1213681025229105e-12,Test(in-house)
0.0018044205079919455,Test(in-house)
2.767727494953124e-12,Test(in-house)
3.746084554216189e-07,Test(in-house)
2.3214651554898307e-13,Test(in-house)
3.973352007829171e-17,Test(in-house)
0.10759056848945277,Test(in-house)
8.548351509532861e-18,Test(in-house)
1.7892532143229889e-16,Test(in-house)
3.460993578367583e-07,Test(in-house)
1.0876089351773865e-15,Test(in-house)
5.195555476887715e-16,Test(in-house)
9.330088469277298e-12,Test(in-house)
5.748898037735229e-06,Test(in-house)
0.1944404350632427,Test(in-house)
7.285395164190677e-06,Test(in-house)
1.1766443013926768e-06,Test(in-house)
0.12243707694226638,Test(in-house)
4.521516596540571e-08,Test(in-house)
0.887251672810101,Test(in-house)
1.5630600343347084e-07,Test(in-house)
0.060446887192552826,Test(in-house)
1.0223020005733738e-11,Test(in-house)
2.278904896481391e-05,Test(in-house)
2.07737449410191e-08,Test(in-house)
2.552115517291493e-17,Test(in-house)
1.1602269513824538e-10,Test(in-house)
2.3916518190208806e-07,Test(in-house)
4.508824027219495e-11,Test(in-house)
7.452506652369101e-05,Test(in-house)
0.37746045811523454,Test(in-house)
6.282765925660923e-14,Test(in-house)
3.6655616813571285e-08,Test(in-house)
0.2070973002645682,Test(in-house)
9.648585592699303e-09,Test(in-house)
3.2426808286038698e-12,Test(in-house)
2.200538288247626e-08,Test(in-house)
0.06051837725238317,Test(in-house)
0.19609356940177422,Test(in-house)
2.4230763291208883e-16,Test(in-house)
0.4348366099975363,Test(in-house)
3.4799980780484375e-19,Test(in-house)
9.294610130964374e-11,Test(in-house)
3.1092686118961774e-07,Test(in-house)
3.3345680408851975e-10,Test(in-house)
1.4666876526975325e-05,Test(in-house)
4.018053266761892e-08,Test(in-house)
0.0020505922060508157,Test(in-house)
1.7793279757281015e-13,Test(in-house)
4.164849712895609e-09,Test(in-house)
6.82490718623081e-11,Test(in-house)
2.7282293766858805e-12,Test(in-house)
3.8929714088281766e-09,Test(in-house)
1.6748670033716804e-10,Test(in-house)
3.532820892576831e-08,Test(in-house)
4.814584697878197e-08,Test(in-house)
4.0483809972742913e-10,Test(in-house)
1.9419310529782768e-13,Test(in-house)
6.884524002855315e-05,Test(in-house)
9.435301953070659e-09,Test(in-house)
0.17715947708646945,Test(in-house)
1.9877204615895342e-07,Test(in-house)
1.0827543388420328e-15,Test(in-house)
6.260870392440066e-11,Test(in-house)
3.416440359384198e-18,Test(in-house)
0.00978005607735627,Test(in-house)
1.302927782639369e-11,Test(in-house)
1.137700810016886e-09,Test(in-house)
8.371029649492325e-12,Test(in-house)
1.4592304993199378e-15,Test(in-house)
3.264790756801005e-07,Test(in-house)
3.0329018449407885e-12,Test(in-house)
1.496402506160107e-14,Test(in-house)
0.0008372993111337272,Test(in-house)
5.871734635954331e-09,Test(in-house)
0.6396712633300434,Test(in-house)
3.421591125836368e-09,Test(in-house)
6.928693676561813e-07,Test(in-house)
9.148212627069388e-14,Test(in-house)
1.5616150544171045e-14,Test(in-house)
4.1852203728446175e-10,Test(in-house)
3.220140788570363e-07,Test(in-house)
0.0003399804021323541,Test(in-house)
2.945731375394746e-11,Test(in-house)
4.0805141678768797e-07,Test(in-house)
3.38444728372562e-11,Test(in-house)
0.029690584989325232,Test(in-house)
1.5407223196071013e-11,Test(in-house)
4.113613928583879e-05,Test(in-house)
2.491434530507792e-10,Test(in-house)
4.1332048133561086e-07,Test(in-house)
6.029688185344659e-07,Test(in-house)
0.0005232438348635372,Test(in-house)
1.4336092309851694e-16,Test(in-house)
0.5042670719979367,Test(in-house)
1.4455787082035833e-10,Test(in-house)
2.7415817238476513e-12,Test(in-house)
6.586167525710635e-17,Test(in-house)
0.0006962887197875452,Test(in-house)
8.98329218269339e-07,Test(in-house)
3.717867582577672e-08,Test(in-house)
0.8945724762674834,GE
1.963581392259787e-08,GE
0.1297517001764089,GE
6.283043888785185e-05,GE
1.46493681963524e-08,GE
1.7248270352633895e-10,GE
2.3232286990255197e-05,GE
0.00017225685425576554,GE
1.321468256732514e-06,GE
0.0009966719677915387,GE
1.2807185633095119e-08,GE
2.655717903479668e-07,GE
3.6880701403767125e-05,GE
7.97203669647804e-05,GE
1.6380579988869823e-05,GE
0.00017693043134850325,GE
2.590518715526253e-07,GE
0.0005988174917188777,GE
2.5649196521313088e-09,GE
8.273548021991651e-06,GE
0.006507064514236251,GE
2.1918575761013167e-11,GE
1.5760436222318652e-06,GE
2.45295639950325e-10,GE
0.175067783508441,GE
1.1977079805607754e-05,GE
0.00351277108438867,GE
6.787657963724044e-05,GE
0.005091631212604193,GE
2.2646256505930442e-08,GE
9.013825471862853e-12,GE
0.0005921511845668177,GE
7.065566958855618e-09,GE
6.997007467440864e-10,GE
1.2147620044265554e-06,GE
0.0009057970141933101,GE
7.44601248160956e-07,GE
2.6276494174081344e-06,GE
0.8431065243335292,GE
2.4673855606951e-11,GE
1.3554991642791776e-08,GE
3.8496443871172185e-07,GE
0.004255470077336373,GE
1.0408723173850651e-10,GE
1.1453488788374912e-08,GE
4.81130173147783e-05,GE
6.742195119289084e-07,GE
1.4355594958499571e-06,GE
2.0832104523658216e-07,GE
7.60513335102092e-09,GE
0.017849915412568047,GE
3.0103679998928686e-10,GE
3.682035665207938e-09,GE
0.002363363802773923,GE
1.6911991088789443e-11,GE
2.3811045424918535e-10,GE
4.231593047774962e-05,GE
0.8421666930553299,GE
0.007048138603678727,GE
0.0007752400431233451,GE
1.216761265922886e-08,GE
2.5563341950593898e-05,GE
0.00024311942424999803,GE
0.0003639370358919184,GE
0.036107860724124544,GE
4.4334004927517674e-06,GE
0.0014647585774296263,GE
1.3763469343205524e-05,GE
0.0011609479143756191,GE
3.8259435509418866e-10,GE
4.033541282929808e-11,GE
0.00016030258834679023,GE
1.1614019110062811e-07,GE
0.0022357293878370555,GE
0.0006275539375089245,GE
1.7005568027974375e-06,GE
3.468661040433514e-07,GE
1.0912332626381652e-06,GE
1.5998060576295614e-10,GE
2.865461244986218e-07,GE
0.0008234055906139918,GE
2.4503968105345387e-06,GE
5.03757461631221e-12,GE
5.95645625955918e-09,GE
1.1539780213752893e-06,GE
3.698354574287629e-07,GE
3.541501915400264e-07,GE
0.0001428806346971591,GE
6.729533622253162e-06,GE
2.1658633434052286e-06,GE
1.050737706985739e-12,GE
1.3123301654499126e-10,GE
5.239677523028942e-06,GE
7.130693593809558e-07,GE
1.4385619028845571e-11,GE
0.0004057638189331896,GE
1.3435660885353036e-11,GE
5.661414608877533e-07,GE
8.685185982306926e-06,GE
6.069356859150966e-09,GE
0.005376001199781182,GE
3.815204382936391e-07,GE
1.832931013803874e-12,GE
0.00015108673462328086,GE
1.3652743748857917e-09,GE
1.1335989291421437e-09,GE
1.4041548802106968e-07,GE
0.00036276564336262454,GE
0.03355812424201397,GE
5.690159813615909e-06,GE
2.534724196329661e-07,GE
0.6606543687110542,GE
1.921398581131209e-06,GE
3.503772375035401e-05,GE
0.003275600097506525,GE
0.0221761715444824,GE
8.62889055341323e-06,GE
7.157459622238815e-07,GE
1.948041705594864e-08,GE
9.921328427332721e-10,GE
3.9579149409958735e-09,GE
0.01907322449436411,GE
1.7866827231825542e-05,GE
3.799370829140029e-08,GE
0.9114965236797665,GE
5.185746000109366e-10,GE
0.023082756606390756,GE
5.906308245733422e-09,GE
4.77865930451422e-07,GE
2.015738507385643e-12,GE
0.6740029041570319,GE
1.3439720766507716e-07,GE
0.00014973702397788366,GE
2.813442967774597e-07,GE
1.9255095649168607e-07,GE
6.53083256825099e-05,GE
1.5008062897246967e-13,GE
0.0011415657708153718,GE
0.0005681340688539203,GE
0.18100345070351262,GE
0.037615711951730635,GE
4.4154873430393235e-05,GE
0.002656468666962762,GE
3.7633227349549243e-06,GE
1.0098157841331584e-09,GE
0.002779386739352632,GE
1.1328998323344353e-07,GE
0.09057457216609807,GE
0.00012874596002558958,GE
5.841833463211222e-10,GE
3.989129753209157e-05,GE
0.00024745394168865096,GE
3.1512447890908086e-10,GE
0.008262415238885826,GE
9.238462306974213e-10,GE
0.006551617166653825,GE
7.427272023473145e-10,GE
1.5222988278706566e-07,GE
0.024500377810071687,GE
9.020214725357642e-06,GE
1.919714817997933e-12,GE
1.548577038932471e-07,GE
7.109945242466044e-08,GE
4.803815857969912e-07,GE
3.7152736957554875e-13,GE
4.026040224867919e-08,GE
0.0019184302106977531,GE
0.012250982240318871,GE
0.0001609842692651448,GE
3.804022428791363e-09,GE
1.7006009265590018e-11,GE
0.00851137358193855,GE
0.01895497140811906,GE
1.2785913231921635e-05,GE
1.0320406169002092e-05,GE
8.68552715966722e-06,GE
3.178109843876493e-08,GE
8.85595349146077e-05,GE
2.9669405109271535e-07,GE
3.660444704098382e-06,GE
3.7508705954857024e-09,GE
0.5359847555501304,GE
4.687670987678481e-06,GE
0.6929092919109008,GE
1.448093703129738e-09,GE
0.7772998501711712,GE
0.0003479814544629819,GE
1.2835421223426427e-12,GE
0.003871896911514132,GE
0.002592252128349671,GE
8.030755513526765e-05,GE
0.00012269423948287146,GE
1.5563352518678502e-06,GE
5.305534327951413e-12,GE
0.00011857127764419255,GE
0.0002633897800757231,GE
1.2729884829399596e-07,GE
1.0996706744827193e-05,GE
0.00010893666862057173,GE
2.9773971520988263e-07,GE
8.136605833026295e-08,GE
1.0413594779075653e-12,GE
0.00027639595075052055,GE
0.016498456461926273,GE
2.0214000137128436e-06,GE
9.987393595692065e-12,GE
0.00016162483494003884,GE
2.777605170737551e-05,GE
0.020163618024045146,GE
8.780889299281481e-06,GE
6.1187516294932425e-09,GE
0.004092835052479332,GE
2.8940660571791606e-05,GE
3.187592987244162e-11,GE
4.98430751784182e-15,GE
0.10177835258780779,GE
1.0388015964804726e-06,GE
1.034496589331737e-09,GE
1.3652749444066036e-05,GE
2.4518899661445494e-08,GE
9.25845167659894e-07,GE
0.00021098186455060217,GE
0.000225761887872965,GE
9.667090915736048e-14,GE
2.640213017674e-11,GE
2.164081093225423e-12,GE
2.693567242884014e-06,GE
9.06816062990979e-12,GE
7.53025008131248e-06,GE
1.25063566517489e-06,GE
9.614329046643053e-05,GE
0.8005240203154382,GE
1.682704542197532e-05,GE
9.544434176952092e-07,GE
4.842327882376744e-10,GE
0.7121739403157181,GE
0.001565715085190137,GE
4.349099998195048e-05,GE
1.3548408197050368e-05,GE
2.4435415255719993e-05,GE
1.1291462266087316e-05,GE
7.354015972078895e-05,GE
8.777477238026262e-07,GE
9.106075828259499e-08,GE
4.425142123002954e-07,GE
2.1553107867640416e-12,GE
3.522426811930507e-05,GE
4.624237241836856e-09,GE
6.419387328799265e-16,GE
3.559827982307101e-07,GE
0.000646531908564762,GE
6.942605442977541e-05,GE
2.787959608113801e-06,GE
7.108821807116421e-11,GE
6.24199326732513e-06,GE
1.6946257294253075e-07,GE
3.6102927704538927e-10,GE
0.12439736217690961,GE
9.589415114520781e-11,GE
6.657041213569356e-06,GE
8.974132313322537e-06,GE
3.8198311971106266e-08,GE
1.8408551747518877e-08,GE
0.0003360761137472988,GE
4.040691585799385e-07,GE
3.1801297398041955e-09,GE
2.3545154516704603e-08,GE
0.0014110352772054593,GE
1.370643846228052e-08,GE
0.7194335454195804,GE
4.348825502694852e-07,GE
0.00014908766789102466,GE
0.02095195173204795,GE
4.586458152825584e-05,GE
1.2837225159481076e-05,GE
0.003232380388227221,GE
1.0304261598095372e-05,GE
2.7777727686026387e-05,GE
0.00016499007330039232,GE
0.003393734389139028,GE
0.47502473182771665,GE
1.8505152750379504e-05,GE
0.0014995932868022937,GE
3.6895584289696384e-05,GE
2.432951457772507e-11,GE
1.2746120916470576e-07,GE
1.4359263185987294e-05,GE
5.0589950204655345e-08,GE
3.921599234648444e-05,GE
5.347470834964714e-05,GE
0.0028464496955309974,GE
0.7926459658147287,GE
1.0962398486506967e-08,GE
0.005504253707727358,GE
2.816163936188529e-08,GE
2.4437036832698424e-08,GE
1.1389303949806737e-06,GE
1.695655462960831e-05,GE
0.01419741685919103,GE
9.191099678105457e-05,GE
0.12204411992343982,GE
0.0012734051631938016,GE
3.2055960358331884e-05,GE
6.2539698675926e-07,GE
9.934312922636127e-06,GE
0.06994802327642988,GE
1.0513065070029655e-09,GE
4.6303954699089255e-05,GE
2.8688815779537042e-05,GE
7.716809431041837e-07,GE
2.395976506334578e-05,GE
0.00032049467452140395,GE
0.004699917685555171,GE
2.2490832527851344e-08,GE
1.489369877852072e-10,GE
1.3556852620379906e-05,GE
1.1331122985664576e-08,GE
1.1692819161502008e-05,GE
0.00489756123657413,GE
0.0003867317868206838,GE
8.415073713137312e-11,GE
3.157475457176238e-07,GE
0.0006463109153622603,GE
5.838326567916924e-06,GE
2.2919972212689044e-08,GE
0.0017581423809011187,GE
4.918576160038766e-10,GE
1.8685398524683062e-11,GE
2.2938074791247122e-05,GE
0.009316398499472103,GE
2.688179514544555e-13,GE
1.0410369997314623e-08,GE
6.699524202889912e-07,GE
1.9215975263097848e-05,GE
5.178694225925903e-10,GE
0.003268629178782431,GE
7.780323595224545e-10,GE
1.1184075335771944e-06,GE
3.122536018928344e-05,GE
4.154633620670074e-05,GE
7.037305743193094e-07,GE
3.5804719561082406e-10,GE
3.922035944684545e-09,GE
1.150284547906203e-08,GE
5.475878825652076e-07,GE
1.1420639806528337e-07,GE
1.1672279602629816e-07,GE
2.8322060053925954e-06,GE
0.007850957326292856,GE
0.07590597336744628,GE
3.2482706478058514e-05,GE
0.0009164051153686133,GE
2.3526330628350937e-11,GE
0.9155422128283384,GE
0.0016939293271976909,GE
0.007550854946166185,GE
5.181716196925161e-12,GE
2.3145032084989e-05,GE
0.000602690444475474,GE
8.578711785618354e-06,GE
0.002508027053928888,GE
1.9174070044121368e-10,GE
9.593412981087252e-05,GE
3.174981979529941e-05,GE
1.1107463635197189e-07,GE
1.4911582448896855e-06,GE
0.19693343617587253,GE
0.0255529504846086,GE
6.639877366531877e-08,GE
7.020703439562926e-05,GE
3.406424410670936e-06,GE
0.026562220854041696,GE
6.174283181986299e-09,GE
2.1348534115216657e-10,GE
3.1232402176704684e-07,GE
1.275846573680665e-09,GE
7.607532992909852e-06,GE
4.468353323349774e-06,GE
0.00031317685082246324,GE
0.006276400051284119,GE
0.006222014785242652,GE
2.0723979494285355e-11,GE
0.9999931627773574,GE
0.05490705657155619,GE
2.7002547314118506e-10,GE
0.10476678799128991,GE
0.0308500594239564,GE
2.0736172211311083e-08,GE
6.197723647302081e-11,GE
0.0008036069907432107,GE
2.1481540566354973e-10,GE
3.2473425165814744e-06,GE
3.6989149725351145e-08,GE
4.644257853866017e-07,GE
0.00033992816917484284,GE
1.6290238008979085e-11,GE
1.2639376276102392e-05,GE
0.03823242656243563,GE
0.01707929434082223,GE
0.002302458825391085,GE
0.00017808782975072975,GE
2.8278291208551384e-09,GE
2.5373499598821193e-10,GE
0.00043055566542740795,GE
7.211406425352686e-08,GE
0.0016580435684181093,GE
8.046753419262655e-08,GE
7.24799935028124e-11,GE
1.5706029246066202e-08,GE
4.602558472396652e-09,GE
5.578303406224204e-10,GE
0.014212359230399178,GE
3.2547818001361065e-06,GE
1.0581602664981366e-06,GE
0.017161603206970685,GE
1.7343794942306587e-06,GE
5.952643278379932e-07,GE
3.852007268224377e-11,GE
4.109776708534894e-06,GE
9.68787639155752e-08,GE
8.054201875067721e-09,GE
5.9019716550971485e-06,GE
2.4528320917144823e-07,GE
9.113954092972702e-05,GE
2.1767349802983616e-09,GE
1.1019111540835227e-05,GE
6.455487794355339e-06,GE
2.9268853034190253e-05,GE
0.004116073266118939,GE
0.0040977222535767445,GE
5.784513261328071e-07,GE
0.0001288574396798236,GE
2.225170888298138e-08,GE
2.5991408476491263e-11,GE
0.00012043457688836487,GE
1.4841560696107013e-06,GE
0.00037481054648822533,GE
0.04197189438974082,GE
6.408706135058647e-10,GE
1.0647233455890938e-07,GE
6.322274218170971e-11,GE
3.0857546744282016e-05,GE
3.7628299007908787e-06,GE
